user_id,signup_date,trial_end_date,trial_length_days,age,country,gender,device_type,acquisition_channel,city_tier,preferred_plan_before_conversion,days_active_trial,sessions_count,avg_session_minutes,features_used,support_tickets,emails_opened,webinar_attended,payment_method_on_file,referred_friend,discount_offered_pct,plan_page_views,last_activity_gap_days,satisfaction_score,monthly_income_usd,converted_to_paid_plan,selected_plan
usr-01369,2025-12-11,12-25-2025,14,29.0,colombia,male,mobile,partner,tier_1,basic,6,6,19.0,3,1,3,1,1,0,25.0,1,0,7.1,2104.0,1,premium
usr-01370,2025-08-29,2025-09-05,7,42.0,ecuador,female,mobile,organic search,tier_2,premium,4,5,18.9,5,1,5,0,0,0,10.0,4,8,7.1,1458.0,0,none
usr-01371,2025-02-15,2025-03-08,21,43.0,ecuador,male,mobile,organic search,tier_2,premium,8,12,10.9,9,0,4,1,0,0,0.0,2,12,6.5,1663.0,0,none
usr-01372,2025-08-09,2025-08-23,14,48.0,mexico,male,mobile,social media,tier_1,standard,6,9,9.9,11,0,5,0,0,0,0.0,3,14,6.8,953.0,0,none
usr-01373,2025-06-11,2025-06-25,14,18.0,colombia,male,desktop,paid ads,tier_1,standard,4,5,10.2,5,0,4,1,0,1,15.0,3,9,8.5,3045.0,0,none
usr-01374,2025-04-05,2025-04-26,21,31.0,mexico,female,desktop,referral,tier_1,basic,12,27,3.2,8,1,6,0,0,0,15.0,0,15,2.5,1211.0,0,none
usr-01375,2025-09-23,2025-10-07,14,27.0,colombia,non_binary,mobile,paid ads,tier_1,premium,10,19,14.9,12,0,5,1,0,0,0.0,3,2,10.0,250.0,0,none
usr-01376,2025-11-25,2025-12-09,14,35.0,peru,female,mobile,partner,tier_2,basic,8,12,14.1,9,1,6,0,0,0,5.0,5,15,5.6,550.0,0,none
usr-01377,2025-06-14,2025-06-28,14,23.0,argentina,male,desktop,social media,tier_2,basic,12,28,17.0,13,0,6,1,0,1,0.0,3,10,7.0,876.0,0,none
usr-01378,2025-10-27,2025-11-10,14,22.0,colombia,female,mobile,paid ads,tier_3,standard,4,9,18.7,7,0,2,0,1,0,5.0,2,14,6.7,962.0,0,none
usr-01379,2025-01-11,2025-01-25,14,28.0,colombia,female,desktop,social media,tier_1,basic,14,24,6.2,10,1,10,1,0,0,0.0,2,5,6.8,818.0,0,none
usr-01380,2025-09-06,2025-10-06,30,36.0,colombia,male,mobile,social media,tier_1,standard,12,19,10.8,15,1,1,0,1,0,5.0,3,23,6.1,1791.0,0,none
usr-01381,2025-08-03,2025-08-17,14,24.0,peru,male,mobile,paid_ads,tier_1,basic,13,27,23.0,10,0,4,0,0,0,20.0,6,10,8.7,869.0,0,none
usr-01382,2025-10-23,2025-11-22,30,30.0,mexico,non_binary,mobile,referral,tier_1,basic,30,56,11.8,17,0,12,1,0,0,0.0,8,17,9.3,1744.0,1,standard
usr-01383,2025-01-07,2025-01-21,14,19.0,colombia,male,mobile,email campaign,tier_2,basic,14,28,11.7,11,2,9,0,0,0,20.0,3,12,4.9,1064.0,0,none
usr-01384,2025-12-09,2025-12-23,14,34.0,ecuador,male,desktop,email campaign,tier_2,basic,8,10,22.3,9,0,7,1,0,0,15.0,3,15,6.4,254.0,0,none
usr-01385,2025-03-17,2025-04-07,21,33.0,colombia,male,mobile,paid ads,tier_1,standard,14,25,15.0,9,0,5,0,0,1,20.0,4,16,9.8,566.0,0,none
usr-01386,2025-07-05,2025-07-19,14,33.0,ecuador,female,mobile,social media,tier_1,standard,7,15,13.9,10,0,5,1,1,1,10.0,3,19,7.3,1263.0,0,none
usr-01387,2025-08-08,2025-08-15,7,25.0,colombia,male,desktop,referral,tier_1,standard,4,4,14.1,6,0,3,0,0,1,0.0,3,4,8.5,1286.0,0,none
usr-01388,2025-04-10,2025-04-24,14,25.0,argentina,female,mobile,partner,tier_2,basic,3,5,15.7,10,0,2,0,1,0,10.0,3,0,4.8,1154.0,0,none
usr-01389,2025-09-29,2025-10-06,7,37.0,mexico,male,mobile,email campaign,tier_1,basic,6,17,11.6,12,1,5,0,1,0,0.0,5,0,8.8,1858.0,1,basic
usr-01390,2025-11-23,2025-11-30,7,49.0,mexico,male,mobile,referral,tier_2,premium,6,12,16.0,8,2,6,0,0,0,20.0,2,4,9.5,315.0,0,none
usr-01391,2025-11-26,2025-12-17,21,33.0,argentina,male,mobile,email_campaign,tier_2,basic,20,37,18.2,15,0,5,0,0,1,10.0,7,12,4.9,2118.0,0,none
usr-01392,2025-03-18,2025-04-08,21,38.0,mexico,prefer_not_to_say,mobile,referral,tier_2,basic,10,15,10.3,14,0,6,0,0,0,0.0,5,12,8.8,1692.0,1,standard
usr-01393,2025-07-21,2025-08-04,14,42.0,peru,prefer_not_to_say,mobile,referral,tier_3,standard,7,11,21.0,5,2,8,0,0,0,25.0,4,6,7.8,509.0,0,none
usr-01394,2025-03-22,2025-04-05,14,35.0,mexico,female,mobile,organic search,tier_1,premium,8,15,30.5,13,1,2,0,0,0,10.0,2,14,8.8,2025.0,0,none
usr-01395,13/11/2025,2025-11-27,14,18.0,mexico,female,mobile,email campaign,tier_2,standard,7,17,16.6,10,1,5,1,0,0,10.0,4,15,7.1,1458.0,0,none
usr-01396,13/05/2025,2025-06-03,21,23.0,colombia,female,mobile,social media,tier_2,basic,4,5,11.8,1,1,5,0,0,0,15.0,7,16,6.0,2720.0,0,none
usr-01397,2025-01-24,2025-02-14,21,35.0,argentina,prefer_not_to_say,desktop,organic search,tier_3,standard,16,33,13.0,17,4,5,0,0,0,15.0,6,10,3.1,1448.0,0,none
usr-01398,2025-02-12,2025-02-26,14,29.0,colombia,female,tablet,referral,tier_3,basic,8,16,11.3,9,0,7,1,1,0,0.0,3,10,8.1,1840.0,0,none
usr-01399,2025-01-21,2025-02-04,14,43.0,chile,female,mobile,referral,tier_1,standard,10,25,15.2,10,0,8,1,1,0,25.0,3,12,3.8,1695.0,1,standard
usr-01400,2025-08-12,2025-09-02,21,34.0,argentina,male,tablet,email campaign,tier_1,basic,14,31,16.2,16,1,5,0,1,0,0.0,5,20,5.8,648.0,0,none
usr-01401,2025-01-10,2025-01-24,14,37.0,colombia,male,mobile,email campaign,tier_1,basic,14,28,15.8,15,0,7,0,1,0,10.0,4,4,7.1,1458.0,0,none
usr-01402,2025-12-31,2026-01-14,14,22.0,argentina,male,mobile,paid ads,tier_1,standard,13,17,19.9,14,2,4,0,0,0,25.0,4,6,4.0,2026.0,0,none
usr-01403,14/02/2025,2025-02-28,14,48.0,colombia,male,desktop,social media,tier_3,basic,8,10,9.4,11,0,8,0,1,0,0.0,3,22,7.8,1869.0,0,none
usr-01404,2025-03-06,2025-03-13,7,27.0,colombia,prefer_not_to_say,desktop,paid ads,tier_1,basic,3,10,16.8,6,0,2,0,1,0,15.0,1,12,9.0,1664.0,0,none
usr-01405,26/08/2025,2025-09-02,7,56.0,colombia,female,desktop,paid ads,tier_1,basic,4,10,21.9,9,0,5,0,1,1,0.0,0,6,3.9,2107.0,0,none
usr-01406,02/09/2025,2025-09-09,7,30.0,colombia,male,desktop,email campaign,tier_1,basic,3,3,9.4,8,1,8,0,1,0,15.0,4,11,9.7,1154.0,0,none
usr-01407,2025-12-31,2026-01-14,14,31.0,colombia,male,desktop,social media,tier_1,premium,14,27,14.0,11,1,8,0,0,0,20.0,4,18,10.0,2355.0,0,none
usr-01408,2025-12-15,2025-12-29,14,40.0,colombia,male,mobile,referral,tier_1,standard,7,209,10.2,5,0,5,0,0,1,15.0,4,9,8.5,1260.0,0,none
usr-01409,2025-10-31,2025-11-14,14,39.0,colombia,male,mobile,paid ads,tier_1,basic,13,22,11.9,7,0,10,0,0,0,20.0,4,15,10.0,2308.0,0,none
usr-01410,2025-06-11,2025-07-02,21,35.0,mexico,male,mobile,referral,tier_1,premium,8,13,9.2,11,1,4,0,0,0,10.0,5,21,7.7,918.0,0,none
usr-01411,2025-03-29,2025-04-12,14,44.0,peru,prefer_not_to_say,desktop,email campaign,tier_2,premium,11,22,13.2,12,1,5,0,1,1,15.0,3,0,8.0,1703.0,1,premium
usr-01412,2025-03-20,2025-04-03,14,43.0,colombia,male,tablet,social media,tier_3,standard,5,7,12.5,7,0,7,0,0,0,0.0,3,2,5.9,335.0,0,none
usr-01413,2025-07-21,2025-08-04,14,41.0,mexico,female,desktop,email campaign,tier_2,standard,11,18,24.6,9,1,7,0,0,0,10.0,2,4,8.8,1726.0,1,premium
usr-01414,2025-08-14,2025-08-21,7,33.0,argentina,female,mobile,organic search,tier_2,premium,6,11,20.9,15,2,8,0,1,0,0.0,4,2,7.8,1741.0,1,standard
usr-01415,2025-11-26,2025-12-17,21,27.0,colombia,male,mobile,social media,tier_1,standard,13,18,23.9,10,1,4,0,0,0,10.0,2,19,7.1,1458.0,0,none
usr-01416,2025-02-25,2025-03-04,7,28.0,colombia,male,desktop,partner,tier_1,basic,5,7,17.9,13,0,5,0,0,0,0.0,3,0,7.1,250.0,0,none
usr-01417,2025-01-01,2025-01-15,14,18.0,peru,prefer_not_to_say,desktop,email campaign,tier_2,basic,5,11,7.3,13,0,3,0,0,1,0.0,2,9,8.5,2018.0,0,none
usr-01418,2025-02-25,2025-03-11,14,18.0,colombia,prefer_not_to_say,mobile,referral,tier_1,basic,5,8,18.7,4,1,3,0,0,0,0.0,4,13,10.0,2190.0,0,none
usr-01419,2025-03-22,2025-04-12,21,32.0,ecuador,male,mobile,email campaign,tier_1,standard,14,34,9.4,18,0,6,0,1,0,5.0,4,14,5.0,1526.0,1,standard
usr-01420,2025-08-13,2025-09-12,30,18.0,colombia,female,mobile,paid ads,tier_3,basic,23,40,14.8,16,0,9,0,1,0,15.0,8,13,6.2,2551.0,1,basic
usr-01421,2025-11-11,2025-11-18,7,35.0,chile,male,mobile,referral,tier_2,basic,3,8,12.2,10,1,8,0,0,1,25.0,3,3,8.5,1462.0,0,none
usr-01422,2025-03-19,2025-04-09,21,33.0,argentina,male,mobile,paid ads,tier_1,basic,11,21,4.7,10,0,4,1,1,0,5.0,4,14,7.8,575.0,0,none
usr-01423,2025-03-31,2025-04-14,14,41.0,argentina,male,mobile,partner,tier_3,premium,8,22,16.4,13,1,6,0,0,0,25.0,4,13,8.4,681.0,0,none
usr-01424,2025-06-24,2025-07-08,14,22.0,colombia,prefer_not_to_say,desktop,paid ads,tier_2,basic,12,23,10.6,16,0,5,0,1,0,0.0,6,6,7.9,1280.0,0,none
usr-01425,2025-08-29,2025-09-19,21,24.0,colombia,female,mobile,social media,tier_1,standard,13,21,12.6,19,0,10,0,0,0,0.0,6,13,9.0,1551.0,0,none
usr-01426,2025-03-24,2025-03-31,7,34.0,argentina,female,desktop,social media,tier_1,basic,3,4,12.9,9,0,5,1,1,0,20.0,0,7,6.6,533.0,0,none
usr-01427,2025-05-20,2025-05-27,7,18.0,ecuador,non_binary,desktop,email campaign,tier_1,basic,5,9,17.0,8,2,7,0,1,1,10.0,0,2,4.9,250.0,0,none
usr-01428,2025-09-15,2025-09-29,14,43.0,colombia,female,desktop,partner,tier_1,premium,9,19,20.2,8,1,3,0,0,0,20.0,2,14,5.9,939.0,0,none
usr-01429,2025-07-08,2025-07-22,14,26.0,colombia,female,desktop,partner,tier_1,standard,5,11,3.7,9,0,2,1,0,0,0.0,3,10,7.0,1073.0,0,none
usr-01430,2025-01-31,2025-03-02,30,32.0,colombia,female,desktop,organic search,tier_3,standard,20,28,13.7,20,0,4,0,0,1,20.0,5,13,6.8,1460.0,1,standard
usr-01431,2025-06-07,2025-06-14,7,39.0,colombia,male,desktop,social media,tier_1,premium,7,11,14.1,8,1,11,1,0,1,10.0,4,1,9.2,1358.0,0,none
usr-01432,2025-03-20,2025-03-27,7,52.0,colombia,male,desktop,social media,tier_2,premium,2,3,12.3,5,0,6,0,0,1,0.0,1,9,10.0,2291.0,0,none
usr-01433,2025-04-06,2025-04-27,21,28.0,colombia,female,tablet,organic search,tier_1,standard,15,17,27.2,14,1,6,0,0,1,0.0,3,10,9.0,1346.0,0,none
usr-01434,2025-01-31,2025-02-14,14,28.0,colombia,prefer_not_to_say,mobile,social media,tier_1,standard,8,17,29.5,7,3,3,0,0,0,10.0,3,12,7.2,1454.0,1,premium
usr-01435,2025-12-21,2025-12-28,7,31.0,chile,male,mobile,referral,tier_2,premium,6,12,5.3,9,1,6,0,1,0,20.0,4,3,7.0,1851.0,1,standard
usr-01436,2025-06-23,2025-06-30,7,18.0,colombia,female,mobile,organic search,tier_1,premium,3,6,17.3,13,0,2,0,0,0,0.0,1,7,4.8,2685.0,0,none
usr-01437,2025-07-29,2025-08-12,14,21.0,peru,male,mobile,paid ads,tier_2,standard,12,21,14.4,13,1,10,0,0,0,0.0,7,11,7.8,1469.0,0,none
usr-01438,2025-03-27,2025-04-10,14,49.0,peru,male,mobile,organic_search,tier_1,premium,10,17,12.2,11,1,5,1,1,1,20.0,1,5,5.6,2039.0,1,standard
usr-01439,2025-12-02,2025-12-16,14,33.0,argentina,male,mobile,social media,tier_2,basic,9,14,22.0,7,0,5,0,1,0,0.0,1,7,4.9,1602.0,0,none
usr-01440,2025-04-08,2025-04-15,7,22.0,colombia,female,desktop,partner,tier_1,standard,5,12,19.4,12,2,2,0,1,0,10.0,1,3,8.1,351.0,0,none
usr-01441,2025-06-16,2025-07-07,21,32.0,colombia,prefer_not_to_say,desktop,paid ads,tier_1,basic,17,26,22.3,12,4,11,0,1,0,10.0,8,12,7.7,1393.0,1,standard
usr-01442,2025-08-31,2025-09-21,21,26.0,ecuador,female,tablet,organic search,tier_3,basic,17,27,15.8,9,0,7,0,0,0,0.0,0,12,6.3,1131.0,0,none
usr-01443,2025-11-29,2025-12-13,14,29.0,peru,male,mobile,email campaign,tier_2,basic,7,14,15.0,8,1,6,1,1,0,20.0,4,17,3.9,2250.0,1,standard
usr-01444,03/09/2025,2025-09-24,21,18.0,colombia,male,mobile,organic search,tier_2,premium,4,8,23.9,7,0,7,0,0,0,0.0,2,20,8.5,791.0,0,none
usr-01445,2025-03-06,2025-03-20,14,32.0,ecuador,prefer_not_to_say,desktop,email campaign,tier_1,premium,7,13,12.2,15,0,5,0,0,0,20.0,5,15,5.4,2211.0,0,none
usr-01446,2025-09-04,2025-09-18,14,24.0,ecuador,prefer_not_to_say,desktop,referral,tier_1,basic,9,11,12.8,17,1,7,0,1,0,10.0,4,13,5.9,955.0,0,none
usr-01447,2025-07-19,2025-07-26,7,23.0,colombia,female,tablet,social media,tier_3,standard,4,9,19.8,9,1,6,0,1,0,20.0,1,9,6.8,2608.0,1,premium
usr-01448,30/08/2025,2025-09-06,7,42.0,argentina,male,tablet,paid ads,tier_2,basic,3,9,7.1,9,1,4,0,0,0,20.0,2,6,5.7,2410.0,0,none
usr-01449,13/12/2025,2026-01-12,30,35.0,colombia,female,tablet,paid ads,tier_3,standard,8,11,19.7,9,2,5,1,1,0,0.0,3,29,8.4,1290.0,0,none
usr-01450,2025-05-07,2025-05-14,7,36.0,mexico,female,desktop,email campaign,tier_1,basic,4,5,19.3,9,1,5,0,1,0,10.0,3,3,7.2,1649.0,0,none
usr-01451,2025-02-17,2025-02-24,7,18.0,mexico,male,desktop,paid ads,tier_1,standard,7,22,4.1,16,0,3,0,1,0,25.0,3,3,5.3,2018.0,0,none
usr-01452,2025-10-13,2025-10-20,7,30.0,ecuador,female,mobile,paid ads,tier_3,premium,5,11,17.2,9,0,6,1,0,0,10.0,2,4,7.0,940.0,0,none
usr-01453,2025-07-28,2025-08-04,7,32.0,peru,male,desktop,social media,tier_2,basic,1,1,21.9,6,1,1,1,1,0,25.0,0,0,7.1,1458.0,0,none
usr-01454,2025-02-15,03-17-2025,30,37.0,peru,male,desktop,paid ads,tier_3,premium,23,36,18.5,17,1,4,0,0,0,5.0,8,13,6.6,1548.0,0,none
usr-01455,2025-11-25,2025-12-09,14,44.0,peru,female,desktop,paid ads,tier_2,basic,5,5,20.6,3,0,7,0,1,0,5.0,1,12,8.0,2120.0,0,none
usr-01456,2025-03-24,2025-04-07,14,18.0,argentina,male,tablet,organic search,tier_1,basic,10,15,17.2,14,0,9,0,0,0,10.0,1,1,6.4,2469.0,0,none
usr-01457,2025-12-16,2025-12-30,14,29.0,peru,male,mobile,email campaign,tier_2,premium,14,22,10.8,6,0,4,1,0,1,10.0,1,3,7.1,1458.0,1,premium
usr-01458,2025-03-29,2025-04-05,7,18.0,colombia,prefer_not_to_say,desktop,social_media,tier_2,standard,4,7,16.7,7,2,3,0,1,0,15.0,6,0,6.2,1495.0,1,standard
usr-01459,2025-09-27,2025-10-18,21,41.0,chile,male,tablet,referral,tier_1,basic,12,25,8.5,13,0,11,0,1,0,20.0,3,15,9.4,1552.0,1,standard
usr-01460,2025-10-08,2025-10-15,7,33.0,mexico,male,tablet,email campaign,tier_2,standard,5,10,19.4,7,0,4,0,1,0,10.0,3,8,6.5,1030.0,0,none
usr-01461,2025-12-02,2025-12-23,21,41.0,colombia,male,tablet,organic search,tier_3,standard,11,18,14.6,14,0,7,0,1,1,0.0,6,12,7.4,2108.0,1,premium
usr-01462,2025-06-29,2025-07-29,30,42.0,colombia,female,tablet,paid ads,tier_1,standard,21,42,14.1,13,1,8,0,1,1,0.0,8,17,8.1,250.0,0,none
usr-01463,2025-08-26,2025-09-09,14,24.0,argentina,female,mobile,email campaign,tier_2,standard,11,18,18.0,6,2,6,0,0,1,20.0,2,10,5.9,1598.0,0,none
usr-01464,2025-04-21,2025-05-05,14,34.0,argentina,male,desktop,paid ads,tier_2,premium,10,11,7.8,10,0,3,0,1,0,20.0,5,4,7.7,1050.0,1,basic
usr-01465,2025-04-08,2025-04-22,14,19.0,chile,female,desktop,paid ads,tier_2,basic,7,11,12.9,9,5,7,0,1,0,15.0,2,11,7.1,1221.0,1,standard
usr-01466,2025-04-26,2025-05-10,14,25.0,argentina,female,desktop,email campaign,tier_3,basic,6,15,15.6,12,0,6,1,1,0,20.0,6,14,7.1,1458.0,0,none
usr-01467,2025-10-13,2025-10-20,7,38.0,chile,female,desktop,email campaign,tier_2,standard,4,6,15.5,10,0,2,0,0,0,0.0,2,8,8.0,807.0,1,standard
usr-01468,2025-04-23,2025-05-23,30,26.0,ecuador,male,mobile,paid ads,tier_2,basic,30,51,14.1,11,0,9,0,0,0,0.0,15,13,6.0,1433.0,1,premium
usr-01469,2025-09-24,2025-10-08,14,27.0,argentina,female,desktop,paid ads,tier_2,premium,13,26,18.4,18,1,6,0,0,1,0.0,2,10,8.8,1430.0,1,standard
usr-01470,2025-12-19,2026-01-02,14,23.0,peru,prefer_not_to_say,mobile,referral,tier_3,basic,12,19,14.9,10,0,8,0,0,0,10.0,5,8,9.4,2083.0,1,standard
usr-01471,2025-12-08,2025-12-22,14,33.0,colombia,male,mobile,organic search,tier_2,standard,9,12,6.2,17,0,2,1,1,0,10.0,2,16,3.0,2239.0,0,none
usr-01472,2025-05-31,2025-06-21,21,23.0,mexico,non_binary,desktop,social_media,tier_2,premium,18,24,4.7,11,1,7,0,1,0,15.0,4,14,3.8,250.0,1,premium
usr-01473,2025-01-05,2025-01-19,14,32.0,argentina,prefer_not_to_say,mobile,paid ads,tier_3,basic,5,10,22.4,11,1,4,0,0,0,25.0,9,11,5.8,250.0,0,none
usr-01474,2025-12-15,2026-01-14,30,41.0,colombia,male,desktop,partner,tier_1,basic,17,25,24.9,15,2,5,0,0,0,15.0,5,22,6.5,2240.0,0,none
usr-01475,2025-11-18,2025-12-09,21,42.0,mexico,male,mobile,paid ads,tier_3,standard,5,7,13.3,7,2,4,1,1,1,10.0,1,22,8.8,1232.0,1,standard
usr-01476,2025-11-22,2025-12-06,14,45.0,ecuador,male,mobile,social media,tier_1,standard,7,11,14.1,10,0,4,0,1,1,25.0,4,6,4.9,2016.0,0,none
usr-01477,2025-11-08,2025-11-15,7,31.0,colombia,female,desktop,social media,tier_1,premium,1,2,9.2,12,1,10,0,1,1,15.0,2,11,6.0,2195.0,0,none
usr-01478,2025-03-24,2025-04-07,14,18.0,colombia,male,desktop,social media,tier_3,standard,7,6,14.1,7,3,6,0,0,1,15.0,4,12,7.2,958.0,0,none
usr-01479,2025-07-08,2025-07-22,14,18.0,ecuador,male,tablet,organic search,tier_2,standard,4,8,9.4,4,0,4,0,0,0,10.0,4,11,5.2,976.0,0,none
usr-01480,2025-08-11,2025-08-18,7,35.0,ecuador,male,tablet,organic search,tier_2,basic,2,3,4.6,8,0,7,0,0,0,10.0,4,3,5.6,1743.0,0,none
usr-01481,2025-10-18,2025-11-08,21,33.0,chile,male,mobile,organic search,tier_3,standard,15,25,17.1,11,2,8,0,0,0,15.0,5,10,7.4,1034.0,1,standard
usr-01482,2025-01-22,2025-01-29,7,33.0,peru,male,desktop,organic search,tier_1,standard,3,6,17.9,13,0,7,0,0,1,0.0,2,5,6.3,1414.0,1,premium
usr-01483,2025-11-02,2025-11-16,14,33.0,peru,male,tablet,paid ads,tier_1,basic,5,9,14.0,7,0,4,0,0,1,0.0,2,12,10.0,1360.0,1,standard
usr-01484,2025-01-22,02-21-2025,30,40.0,chile,female,desktop,referral,tier_1,basic,20,35,19.5,10,2,8,0,0,0,10.0,7,18,7.4,827.0,0,none
usr-01485,2025-02-01,2025-02-08,7,39.0,colombia,male,desktop,referral,tier_1,premium,4,8,20.1,9,0,9,1,1,0,0.0,3,0,5.3,2310.0,0,none
usr-01486,2025-04-26,2025-05-26,30,25.0,colombia,female,tablet,referral,tier_1,basic,26,53,10.3,17,0,7,0,1,1,10.0,8,18,10.0,2350.0,1,premium
usr-01487,2025-02-25,2025-03-18,21,51.0,ecuador,female,mobile,social media,tier_1,basic,16,30,15.7,14,3,8,0,0,0,20.0,6,8,9.4,1256.0,1,standard
usr-01488,2025-08-10,2025-08-31,21,29.0,peru,female,desktop,social media,tier_3,basic,8,11,25.7,9,0,4,0,0,1,0.0,1,13,10.0,455.0,0,none
usr-01489,2025-05-31,2025-06-14,14,41.0,colombia,male,mobile,partner,tier_3,basic,11,16,6.8,12,0,2,0,0,0,0.0,6,15,7.0,1320.0,1,basic
usr-01490,2025-09-18,2025-10-18,30,24.0,mexico,prefer_not_to_say,tablet,referral,tier_2,premium,16,29,26.7,9,2,5,0,0,0,20.0,1,18,10.0,531.0,1,standard
usr-01491,2025-08-01,08-15-2025,14,39.0,colombia,female,mobile,organic search,tier_2,basic,9,24,6.8,13,2,4,0,1,0,20.0,2,9,7.8,1295.0,0,none
usr-01492,2025-03-06,2025-04-05,30,39.0,colombia,prefer_not_to_say,mobile,paid ads,tier_3,premium,16,31,20.0,13,0,6,0,0,0,15.0,4,26,4.7,1328.0,0,none
usr-01493,2025-04-11,2025-04-25,14,39.0,argentina,female,mobile,referral,tier_2,standard,9,17,10.8,14,1,7,1,1,0,10.0,0,1,8.3,1756.0,0,none
usr-01494,2025-11-09,12-09-2025,30,40.0,colombia,male,mobile,organic search,tier_1,basic,23,39,21.9,17,1,10,0,1,0,5.0,7,19,7.1,1458.0,1,standard
usr-01495,2025-09-15,2025-10-15,30,40.0,colombia,male,mobile,organic search,tier_2,basic,20,43,14.9,11,0,10,0,1,0,15.0,3,11,6.4,1325.0,1,premium
usr-01496,2025-03-16,2025-04-15,30,29.0,chile,female,mobile,organic search,tier_3,standard,10,15,19.6,5,1,4,0,0,0,10.0,3,24,7.0,996.0,0,none
usr-01497,2025-09-14,2025-10-14,30,33.0,peru,female,desktop,referral,tier_1,basic,20,35,17.8,15,1,3,0,0,0,0.0,8,17,7.9,2523.0,1,premium
usr-01498,2025-10-11,2025-11-10,30,48.0,ecuador,female,desktop,referral,tier_1,standard,19,36,19.3,9,0,9,0,1,0,0.0,6,19,4.4,1242.0,0,none
usr-01499,2025-12-29,2026-01-12,14,31.0,ecuador,female,desktop,social media,tier_1,basic,6,13,10.9,7,1,5,0,0,0,0.0,2,9,7.1,250.0,0,none
usr-01500,2025-01-18,2025-02-08,21,33.0,ecuador,female,mobile,social media,tier_3,basic,13,32,12.8,17,0,10,0,1,0,20.0,4,9,6.1,2119.0,1,premium
usr-01501,2025-02-09,02-23-2025,14,35.0,ecuador,female,desktop,paid ads,tier_3,basic,6,8,24.7,10,0,2,0,0,0,15.0,2,6,5.2,1265.0,0,none
usr-01502,2025-02-14,2025-03-07,21,42.0,ecuador,male,mobile,social media,tier_3,basic,13,20,20.4,12,0,13,0,0,0,15.0,3,14,6.2,1068.0,0,none
usr-01503,2025-07-03,2025-07-24,21,48.0,colombia,female,desktop,paid ads,tier_1,premium,7,14,16.1,5,1,4,1,1,0,10.0,3,13,4.7,773.0,0,none
usr-01504,2025-03-11,2025-03-25,14,19.0,peru,male,desktop,paid ads,tier_2,standard,7,16,17.9,7,2,6,1,0,0,10.0,4,14,5.2,2770.0,1,basic
usr-01505,2025-02-14,2025-02-28,14,32.0,ecuador,prefer_not_to_say,mobile,organic search,tier_1,basic,5,8,29.8,8,0,5,0,0,1,20.0,3,12,4.9,1529.0,0,none
usr-01506,2025-01-13,2025-02-03,21,33.0,colombia,female,mobile,paid ads,tier_2,basic,8,13,12.0,8,0,5,0,1,0,20.0,4,11,6.6,2028.0,0,none
usr-01507,2025-03-24,2025-03-31,7,27.0,ecuador,prefer_not_to_say,desktop,referral,tier_1,standard,2,3,16.8,9,0,1,1,0,0,0.0,3,1,9.8,1967.0,1,premium
usr-01508,2025-06-19,2025-06-26,7,33.0,colombia,male,desktop,email campaign,tier_1,standard,1,1,18.0,12,0,4,0,1,0,10.0,3,5,7.1,731.0,0,none
usr-01509,2025-08-04,2025-08-18,14,34.0,colombia,female,tablet,email campaign,tier_1,basic,11,14,18.9,13,0,8,0,0,0,20.0,5,7,8.8,554.0,0,none
usr-01510,2025-06-01,2025-06-15,14,39.0,colombia,female,tablet,partner,tier_1,standard,7,11,14.7,4,1,6,1,1,0,0.0,2,7,6.4,631.0,0,none
usr-01511,2025-11-11,2025-12-02,21,29.0,colombia,male,mobile,organic search,tier_1,standard,3,2,16.5,2,0,5,0,1,0,0.0,3,20,7.7,3080.0,0,none
usr-01512,2025-05-24,2025-06-07,14,26.0,colombia,prefer_not_to_say,mobile,social media,tier_1,basic,9,8,17.7,8,1,8,1,1,0,5.0,1,14,8.1,943.0,0,none
usr-01513,2025-12-23,2025-12-30,7,27.0,mexico,female,desktop,organic search,tier_3,basic,1,2,15.5,6,0,2,0,0,0,0.0,3,7,8.3,1043.0,0,none
usr-01514,2025-02-17,2025-03-03,14,27.0,colombia,female,desktop,email_campaign,tier_2,basic,3,5,13.1,9,0,0,1,0,0,10.0,2,9,9.7,1226.0,0,none
usr-01515,2025-07-05,2025-07-19,14,27.0,colombia,male,desktop,partner,tier_3,basic,6,14,20.2,6,2,8,0,0,0,5.0,3,8,4.9,938.0,0,none
usr-01516,2025-07-09,2025-08-08,30,32.0,chile,prefer_not_to_say,desktop,social media,tier_1,standard,14,22,22.7,12,3,4,0,0,1,0.0,4,30,6.9,1129.0,0,none
usr-01517,2025-05-16,2025-06-15,30,36.0,mexico,female,mobile,organic search,tier_2,premium,17,23,14.8,12,0,9,0,1,0,20.0,6,17,6.4,1312.0,0,none
usr-01518,2025-03-17,2025-03-31,14,30.0,colombia,male,mobile,email campaign,tier_1,standard,11,17,15.2,6,1,12,0,1,0,0.0,6,6,4.6,2128.0,1,standard
usr-01519,2025-08-17,2025-08-31,14,28.0,argentina,female,mobile,partner,tier_1,standard,8,10,17.7,10,1,6,0,1,0,5.0,1,5,3.9,753.0,1,standard
usr-01520,2025-07-21,2025-07-28,7,45.0,colombia,female,mobile,email campaign,tier_1,basic,5,10,13.9,4,0,1,0,0,0,20.0,2,7,5.7,1156.0,1,standard
usr-01521,2025-04-04,2025-04-18,14,48.0,peru,female,tablet,social_media,tier_2,standard,9,22,15.5,8,0,5,0,1,0,0.0,1,19,5.1,250.0,0,none
